,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2026-02-16,12:00:00,EGYPT - PREMIER LEAGUE,Al Ittihad,Smouha,3.35,2.74,2.74,980.0,1.2539387
2,2026-02-16,12:00:00,EGYPT - PREMIER LEAGUE,Modern Sport FC,Kahraba Ismailia,1.81,5.4,3.5,16.0,1.2538646
3,2026-02-16,13:00:00,SERBIA - SUPER LIGA,IMT Novi Beograd,Javor,2.04,4.0,3.3,1000.0,1.2539513
4,2026-02-16,14:00:00,TURKEY - SUPER LIG,Kasimpasa,Karagumruk,2.0,4.5,3.45,15.5,1.2538584
5,2026-02-16,15:00:00,POLAND - DIVISION 1,Tychy,Odra Opole,2.46,3.05,3.4,23.0,1.2538625
6,2026-02-16,15:00:00,DENMARK - SUPERLIGA,Sonderjyske,Silkeborg,2.0,3.75,4.1,19.5,1.2538126
7,2026-02-16,15:00:00,EGYPT - PREMIER LEAGUE,Enppi,National Bank Egypt,3.6,2.56,2.86,7.2,1.2539327
8,2026-02-16,16:45:00,ITALY - SERIE A,Cagliari,Lecce,2.46,3.8,2.98,9.8,1.253505
9,2026-02-16,17:00:00,SPAIN - LALIGA,Girona,Barcelona,8.2,1.39,6.2,16.0,1.2535053
10,2026-02-16,17:15:00,PORTUGAL - LIGA PORTUGAL,Rio Ave,Moreirense,3.35,2.46,3.25,8.8,1.2538434
11,2026-02-16,19:00:00,URUGUAY - PRIMERA DIVISION,Albion FC,CA Cerro,2.28,3.75,3.0,11.0,1.2537836
12,2026-02-16,21:30:00,URUGUAY - PRIMERA DIVISION,Torque,Juventud De Las Piedras,1.8,5.0,3.65,17.0,1.2536695
